mz,rt,rt1,rt2,intensity,z,pic_label,score
631.2718704409449,4819.0608666247645,4807.5887631549895,4838.45938269042,3524741.453125,2,4819.0608666247645_631.2718704409449_3524741.453125,
536.8248375045943,4819.007425343809,4807.5887631549895,4838.45938269042,10612296.3515625,2,4819.007425343809_536.8248375045943_10612296.3515625,
655.8424899247301,4817.485751227764,4815.23881474875,4847.53035155679,2505630.6796875,2,4817.485751227764_655.8424899247301_2505630.6796875,
697.4505207535997,4819.77835291743,4813.22694221877,4847.53035155679,2721098.69921875,2,4819.77835291743_697.4505207535997_2721098.69921875,
374.2236382439044,4824.778297450318,4820.30158761882,4832.35579065228,1375504.375,2,4824.778297450318_374.2236382439044_1375504.375,
482.763420214235,4816.21951012095,4807.5887631549895,4838.45938269042,2911077.4375,2,4816.21951012095_482.763420214235_2911077.4375,
507.6604905244579,4811.07479265329,4809.18143311881,4838.45938269042,3388978.7890625,3,4811.07479265329_507.6604905244579_3388978.7890625,
641.80685853995,4820.934724992082,4811.128098644251,4841.47950569535,2196890.23046875,2,4820.934724992082_641.80685853995_2196890.23046875,
493.80960494419617,4819.462757241182,4801.24291018392,4847.53035155679,3036823.40625,2,4819.462757241182_493.80960494419617_3036823.40625,
594.2914705224134,4823.273613883933,4820.30158761882,4841.47950569535,1014697.1875,2,4823.273613883933_594.2914705224134_1014697.1875,
421.517279425525,4817.173765738281,4807.5887631549895,4850.561339057909,4839260.08203125,3,4817.173765738281_421.517279425525_4839260.08203125,
652.3011521969332,4835.759115025585,4820.30158761882,4847.53035155679,1383785.4916992188,2,4835.759115025585_652.3011521969332_1383785.4916992188,
683.8649118845848,4833.92837803751,4820.30158761882,4844.49960462,2122138.9736328125,2,4833.92837803751_683.8649118845848_2122138.9736328125,
571.6940171024885,4819.320100331383,4813.22694221877,4844.49960462,1108868.94140625,3,4819.320100331383_571.6940171024885_1108868.94140625,
552.9503833425971,4834.043885572613,4826.32064513112,4850.561339057909,1583295.1962890625,3,4834.043885572613_552.9503833425971_1583295.1962890625,
560.8333937212341,4827.815195383934,4823.300383604999,4847.53035155679,666499.0625,2,4827.815195383934_560.8333937212341_666499.0625,
562.2934151202729,4840.339241901015,4832.35579065228,4853.576644100191,1086128.9443359375,2,4840.339241901015_562.2934151202729_1086128.9443359375,
663.8337438608426,4831.453665801902,4815.23881474875,4850.561339057909,1157608.4765625,2,4831.453665801902_663.8337438608426_1157608.4765625,
351.57775275592866,4836.348046195794,4806.04680065061,4853.576644100191,2180008.571777344,3,4836.348046195794_351.57775275592866_2180008.571777344,
429.7578105392853,4834.346110903051,4817.50593320274,4847.53035155679,797553.9697265625,2,4834.346110903051_429.7578105392853_797553.9697265625,
537.25360676739,4836.325992851058,4820.30158761882,4856.59315816308,3738203.5849609375,2,4836.325992851058_537.25360676739_3738203.5849609375,
664.8009616391805,4847.5477611179085,4832.35579065228,4850.561339057909,1311921.5234375,2,4847.5477611179085_664.8009616391805_1311921.5234375,
795.8616221369504,4836.857443297308,4826.32064513112,4850.561339057909,828226.388671875,2,4836.857443297308_795.8616221369504_828226.388671875,
552.7320450703545,4826.325068983604,4817.50593320274,4856.59315816308,1766299.08984375,2,4826.325068983604_552.7320450703545_1766299.08984375,
579.7622615140642,4847.75411667969,4838.45938269042,4856.59315816308,1512681.0546875,2,4847.75411667969_579.7622615140642_1512681.0546875,
710.3727342226885,4840.130185228089,4826.32064513112,4856.59315816308,4118157.2890625,2,4840.130185228089_710.3727342226885_4118157.2890625,
760.4875727394153,4821.654956345404,4817.50593320274,4850.561339057909,993921.4453125,2,4821.654956345404_760.4875727394153_993921.4453125,
428.7509532955463,4842.556483293536,4829.34023062134,4859.61524669076,861033.3359375,2,4842.556483293536_428.7509532955463_861033.3359375,
524.9939644591474,4846.200092927758,4832.35579065228,4862.64109770204,1143073.755859375,3,4846.200092927758_524.9939644591474_1143073.755859375,
556.7594986959936,4849.5787185397685,4832.35579065228,4865.664124168409,3030149.4140625,2,4849.5787185397685_556.7594986959936_3030149.4140625,
605.3352309272282,4844.887619262361,4829.34023062134,4859.61524669076,1451169.1201171875,2,4844.887619262361_605.3352309272282_1451169.1201171875,
655.8977161655307,4829.581152586628,4823.300383604999,4862.64109770204,1633567.529296875,2,4829.581152586628_655.8977161655307_1633567.529296875,
533.3355223593277,4847.0606398974,4841.47950569535,4856.59315816308,662887.5,3,4847.0606398974_533.3355223593277_662887.5,
547.2372514925248,4848.607237009528,4829.34023062134,4862.64109770204,1721313.0205078125,2,4848.607237009528_547.2372514925248_1721313.0205078125,
576.8473671092213,4840.437860187491,4815.23881474875,4895.94127658748,3459828.87109375,2,4840.437860187491_576.8473671092213_3459828.87109375,
681.4346166251617,4819.794722866331,4813.22694221877,4871.71138266468,2644724.099609375,2,4819.794722866331_681.4346166251617_2644724.099609375,
444.7631027121761,4842.829363769965,4838.45938269042,4868.6880441084,1471269.91015625,2,4842.829363769965_444.7631027121761_1471269.91015625,
629.8073072972206,4859.155381479423,4841.47950569535,4862.64109770204,1211982.43359375,2,4859.155381479423_629.8073072972206_1211982.43359375,
520.3058231885072,4821.473166356763,4809.18143311881,4874.731634654041,5118838.80859375,2,4821.473166356763_520.3058231885072_5118838.80859375,
450.5823363663,4839.984402212521,4823.300383604999,4871.71138266468,1473946.05078125,3,4839.984402212521_450.5823363663_1473946.05078125,
496.2947375059376,4858.268557568173,4850.561339057909,4862.64109770204,536237.775390625,2,4858.268557568173_496.2947375059376_536237.775390625,
552.3458691789779,4859.629948538678,4844.49960462,4871.71138266468,2406730.865234375,2,4859.629948538678_552.3458691789779_2406730.865234375,
373.2323915124175,4861.702615063183,4841.47950569535,4883.82461766147,1389894.291015625,2,4861.702615063183_373.2323915124175_1389894.291015625,
433.5391613374844,4867.275328453065,4856.59315816308,4871.71138266468,464457.400390625,3,4867.275328453065_433.5391613374844_464457.400390625,
440.27332505228657,4889.436284598633,4862.64109770204,4938.40797416115,3333287.03503418,2,4889.436284598633_440.27332505228657_3333287.03503418,
515.7331493267983,4851.376301099546,4815.23881474875,4874.731634654041,5023119.981689453,2,4851.376301099546_515.7331493267983_5023119.981689453,
526.7235325233264,4853.630263421475,4835.40770617866,4865.664124168409,2019491.3017578125,2,4853.630263421475_526.7235325233264_2019491.3017578125,
583.7959077167031,4854.680141973336,4826.32064513112,4874.731634654041,6848474.552246094,2,4854.680141973336_583.7959077167031_6848474.552246094,
585.2028524181671,4863.613442355751,4838.45938269042,4871.71138266468,1007861.578125,2,4863.613442355751_585.2028524181671_1007861.578125,
458.28877647978834,4869.671035389605,4856.59315816308,4880.76667670154,842814.013671875,2,4869.671035389605_458.28877647978834_842814.013671875,
621.7930722011126,4860.337884810824,4847.53035155679,4871.71138266468,1631216.0048828125,2,4860.337884810824_621.7930722011126_1631216.0048828125,
636.2989283357861,4860.495907005639,4847.53035155679,4877.75082115077,1982525.02734375,2,4860.495907005639_636.2989283357861_1982525.02734375,
524.9952791921722,4862.724053381667,4859.61524669076,4886.88251963997,1086168.474609375,3,4862.724053381667_524.9952791921722_1086168.474609375,
588.2513329298152,4866.471043802526,4859.61524669076,4880.76667670154,1125602.583984375,2,4866.471043802526_588.2513329298152_1125602.583984375,
718.968794501844,4823.233373795078,4820.30158761882,4902.01220718765,1841310.7109375,2,4823.233373795078_718.968794501844_1841310.7109375,
808.506310726826,4875.262459903508,4820.30158761882,4892.91853860759,1280274.1015625,2,4875.262459903508_808.506310726826_1280274.1015625,
401.746544147294,4870.401140002673,4835.40770617866,4886.88251963997,990052.03125,2,4870.401140002673_401.746544147294_990052.03125,
611.8109541619013,4868.625816979027,4862.64109770204,4880.76667670154,703762.8515625,2,4868.625816979027_611.8109541619013_703762.8515625,
612.8417171991941,4867.357403603456,4856.59315816308,4889.89724711322,2925796.4643554688,2,4867.357403603456_612.8417171991941_2925796.4643554688,
398.21379324224944,4874.75208800244,4829.34023062134,4883.82461766147,1292099.662109375,3,4874.75208800244_398.21379324224944_1292099.662109375,
527.2477193232153,4875.665177727721,4841.47950569535,4898.95917359733,1778862.7744140625,2,4875.665177727721_527.2477193232153_1778862.7744140625,
694.3288982756065,4871.515702700276,4847.53035155679,4883.82461766147,2983667.0078125,2,4871.515702700276_694.3288982756065_2983667.0078125,
591.2791400667796,4869.183894413845,4856.59315816308,4883.82461766147,1630025.625,2,4869.183894413845_591.2791400667796_1630025.625,
636.8839432838795,4862.494456430895,4859.61524669076,4883.82461766147,1956472.03125,2,4862.494456430895_636.8839432838795_1956472.03125,
653.3219429781338,4872.913394842921,4856.59315816308,4886.88251963997,3121829.147460937,2,4872.913394842921_653.3219429781338_3121829.147460937,
687.8376754543934,4873.432708953006,4853.576644100191,4892.91853860759,4156488.712890625,2,4873.432708953006_687.8376754543934_4156488.712890625,
465.2778760814174,4864.123089984098,4841.47950569535,4883.82461766147,3031887.693359375,2,4864.123089984098_465.2778760814174_3031887.693359375,
438.2184833874284,4873.872442234765,4841.47950569535,4908.08351413155,2550955.405273437,3,4873.872442234765_438.2184833874284_2550955.405273437,
480.2202698755991,4869.149899723648,4859.61524669076,4883.82461766147,2338642.5588378906,2,4869.149899723648_480.2202698755991_2338642.5588378906,
726.842132301325,4877.684885518043,4871.71138266468,4883.82461766147,1251082.953125,2,4877.684885518043_726.842132301325_1251082.953125,
391.245514838336,4872.563581539953,4853.576644100191,4886.88251963997,1011568.01171875,2,4872.563581539953_391.245514838336_1011568.01171875,
670.4086990730251,4872.942272187855,4862.64109770204,4892.91853860759,1115898.810546875,2,4872.942272187855_670.4086990730251_1115898.810546875,
532.3335984686294,4886.93474329736,4880.76667670154,4892.91853860759,4553029.62109375,3,4886.93474329736_532.3335984686294_4553029.62109375,
646.8868536605278,4874.72690058249,4871.71138266468,4895.94127658748,1982038.7421875,2,4874.72690058249_646.8868536605278_1982038.7421875,
699.3331792633678,4880.483367049337,4862.64109770204,4889.89724711322,1857023.083984375,2,4880.483367049337_699.3331792633678_1857023.083984375,
567.7776396831474,4879.745716704168,4841.47950569535,4905.06559363746,5225217.6083984375,2,4879.745716704168_567.7776396831474_5225217.6083984375,
618.3136804446947,4880.425371747362,4868.6880441084,4895.94127658748,1115568.0478515625,2,4880.425371747362_618.3136804446947_1115568.0478515625,
520.3061788683576,4886.144576859409,4865.664124168409,4898.95917359733,3914009.6943359375,2,4886.144576859409_520.3061788683576_3914009.6943359375,
496.2957653469371,4872.965078017616,4868.6880441084,4902.01220718765,1010986.626953125,2,4872.965078017616_496.2957653469371_1010986.626953125,
633.8099617238252,4883.495959564674,4865.664124168409,4905.06559363746,4341795.712890625,2,4883.495959564674_633.8099617238252_4341795.712890625,
716.8097293908115,4895.781278976867,4880.76667670154,4908.08351413155,2322084.123779297,2,4895.781278976867_716.8097293908115_2322084.123779297,
394.231552889529,4858.000617859969,4844.49960462,4902.01220718765,2132053.3330078125,3,4858.000617859969_394.231552889529_2132053.3330078125,
534.8267330265077,4892.519307701039,4862.64109770204,4905.06559363746,2948429.4506835938,2,4892.519307701039_534.8267330265077_2948429.4506835938,
542.3177209691289,4844.459394461406,4804.4908451213705,4932.36708620928,5063673.328125,2,4844.459394461406_542.3177209691289_5063673.328125,
561.2664090251084,4882.36688317358,4850.561339057909,4898.95917359733,4942723.3330078125,2,4882.36688317358_561.2664090251084_4942723.3330078125,
562.294805486808,4886.326197382434,4853.576644100191,4923.25093010808,90566445.34375,2,4886.326197382434_562.294805486808_90566445.34375,
352.7139394485797,4899.042477734939,4877.75082115077,4905.06559363746,850750.4609375,2,4899.042477734939_352.7139394485797_850750.4609375,
365.5590216228766,4898.158896993211,4871.71138266468,4938.40797416115,1787840.2744140625,3,4898.158896993211_365.5590216228766_1787840.2744140625,
457.2423625545413,4898.269871681582,4859.61524669076,4962.63550964736,3697286.232421875,3,4898.269871681582_457.2423625545413_3697286.232421875,
418.8479350073858,4905.102926505169,4886.88251963997,4914.112750686631,1110804.421875,3,4905.102926505169_418.8479350073858_1110804.421875,
496.9837929773807,4893.172502429987,4874.731634654041,4914.112750686631,1902339.7231445312,3,4893.172502429987_496.9837929773807_1902339.7231445312,
543.3410510510936,4930.902327118592,4898.95917359733,4935.38701621437,1639259.916015625,3,4930.902327118592_543.3410510510936_1639259.916015625,
524.9965539259945,4904.504154835791,4886.88251963997,4911.098890699379,1415347.0625,3,4904.504154835791_524.9965539259945_1415347.0625,
530.0008895900091,4908.139870699854,4898.95917359733,4911.098890699379,989765.125,3,4908.139870699854_530.0008895900091_989765.125,
605.3361473257239,4911.122544058479,4880.76667670154,4914.112750686631,1462973.271484375,2,4911.122544058479_605.3361473257239_1462973.271484375,
808.5102248401857,4905.192026348051,4892.91853860759,4920.23439470673,1273782.765625,2,4905.192026348051_808.5102248401857_1273782.765625,
355.6772929566564,4903.578737232625,4886.88251963997,4953.541286624911,2722702.196166992,2,4903.578737232625_355.6772929566564_2722702.196166992,
547.3074417735403,4911.122854252091,4902.01220718765,4914.112750686631,494091.375,2,4911.122854252091_547.3074417735403_494091.375,
598.2889749054567,4909.7092222956135,4898.95917359733,4914.112750686631,842696.359375,2,4909.7092222956135_598.2889749054567_842696.359375,
658.3761956090585,4905.028977757096,4895.94127658748,4917.1733022108,1069562.078125,2,4905.028977757096_658.3761956090585_1069562.078125,
416.8946923445824,4907.560322671348,4895.94127658748,4917.1733022108,817261.490234375,3,4907.560322671348_416.8946923445824_817261.490234375,
629.814127011261,4912.221421137722,4892.91853860759,4920.23439470673,1584303.1796875,2,4912.221421137722_629.814127011261_1584303.1796875,
506.8157244548096,4901.186803314009,4883.82461766147,4947.48489717387,2135955.9885253906,2,4901.186803314009_506.8157244548096_2135955.9885253906,
624.2982386445514,4921.929338320595,4908.08351413155,4935.38701621437,3319830.525390625,2,4921.929338320595_624.2982386445514_3319830.525390625,
662.7924070462559,4910.7503946431125,4895.94127658748,4932.36708620928,3028169.936523437,2,4910.7503946431125_662.7924070462559_3028169.936523437,
646.8875564562119,4908.547818180435,4889.89724711322,4947.48489717387,10806075.965820312,2,4908.547818180435_646.8875564562119_10806075.965820312,
657.7554371477405,4923.8446805940175,4905.06559363746,4944.443913139349,2938330.90234375,2,4923.8446805940175_657.7554371477405_2938330.90234375,
507.6620945138254,4897.4507487755845,4886.88251963997,4941.42532757664,2090920.9658203125,3,4897.4507487755845_507.6620945138254_2090920.9658203125,
407.50788243999193,4916.305170611878,4905.06559363746,4935.38701621437,1735674.800048828,3,4916.305170611878_407.50788243999193_1735674.800048828,
580.8362260159896,4928.263402427288,4911.098890699379,4947.48489717387,3753109.3046875,2,4928.263402427288_580.8362260159896_3753109.3046875,
648.3414791677098,4905.831667166027,4883.82461766147,4974.73002413655,20026189.555664062,2,4905.831667166027_648.3414791677098_20026189.555664062,
535.3442698372611,4933.238337819543,4917.1733022108,4944.443913139349,1871496.0693359373,3,4933.238337819543_535.3442698372611_1871496.0693359373,
432.5630373583184,4907.65273322975,4877.75082115077,5029.17597059157,85496741.71484375,3,4907.65273322975_432.5630373583184_85496741.71484375,
528.6678431962894,4926.272785360858,4920.23439470673,4947.48489717387,972480.4921875,3,4926.272785360858_528.6678431962894_972480.4921875,
550.8422729259706,4927.738040280512,4923.25093010808,4947.48489717387,2121914.91796875,2,4927.738040280512_550.8422729259706_2121914.91796875,
637.3341532649698,4932.43132576232,4914.112750686631,4935.38701621437,2167339.0703125,2,4932.43132576232_637.3341532649698_2167339.0703125,
675.2760245030714,4903.869142457433,4886.88251963997,4935.38701621437,1562122.609375,2,4903.869142457433_675.2760245030714_1562122.609375,
429.2477265142739,4950.466305689545,4941.42532757664,4959.61656717204,692925.44921875,3,4950.466305689545_429.2477265142739_692925.44921875,
445.952776832107,4935.45273865552,4914.112750686631,4938.40797416115,2741048.8203125,3,4935.45273865552_445.952776832107_2741048.8203125,
490.9754086785738,4921.442219736959,4902.01220718765,4947.48489717387,1699645.7685546875,3,4921.442219736959_490.9754086785738_1699645.7685546875,
618.3119603500089,4935.430109122443,4926.30229655646,4953.541286624911,595303.515625,2,4935.430109122443_618.3119603500089_595303.515625,
779.3460369865091,4928.868803012185,4914.112750686631,4938.40797416115,950945.0693359376,2,4928.868803012185_779.3460369865091_950945.0693359376,
401.7464071632047,4911.519561724607,4874.731634654041,4941.42532757664,1626242.7963867188,2,4911.519561724607_401.7464071632047_1626242.7963867188,
483.2772401711731,4928.800756996559,4905.06559363746,4947.48489717387,1973846.609375,2,4928.800756996559_483.2772401711731_1973846.609375,
581.3692995552424,4928.211230222144,4905.06559363746,4956.578679121981,1175351.41015625,3,4928.211230222144_581.3692995552424_1175351.41015625,
551.3026161592821,4940.862137927772,4923.25093010808,4986.81980267907,4524756.138671875,2,4940.862137927772_551.3026161592821_4524756.138671875,
620.3272513798225,4941.428273327378,4929.35191015146,4968.69524256135,1234993.240234375,2,4941.428273327378_620.3272513798225_1234993.240234375,
662.8498651329002,4934.334877073294,4923.25093010808,4947.48489717387,1868738.06640625,2,4934.334877073294_662.8498651329002_1868738.06640625,
683.765140888931,4941.7320831465095,4926.30229655646,4950.52425161742,1095148.904296875,2,4941.7320831465095_683.765140888931_1095148.904296875,
456.178508160955,4938.543762073972,4920.23439470673,4953.541286624911,1580295.17578125,3,4938.543762073972_456.178508160955_1580295.17578125,
660.8677590087127,4929.009652323766,4920.23439470673,4962.63550964736,2903669.8916015625,2,4929.009652323766_660.8677590087127_2903669.8916015625,
513.231048775742,4945.479887018468,4932.36708620928,4971.712707079891,611843.171875,2,4945.479887018468_513.231048775742_611843.171875,
521.9007313232426,4937.565668315079,4923.25093010808,4950.52425161742,1194273.69921875,3,4937.565668315079_521.9007313232426_1194273.69921875,
594.2907533531666,4941.36402711734,4935.38701621437,4953.541286624911,981920.40625,2,4941.36402711734_594.2907533531666_981920.40625,
606.3646348459874,4950.171162508079,4920.23439470673,4968.69524256135,810127.234375,2,4950.171162508079_606.3646348459874_810127.234375,
536.7394395614144,4932.795383484495,4917.1733022108,4956.578679121981,2743057.287597656,2,4932.795383484495_536.7394395614144_2743057.287597656,
535.7395025004586,4946.594070666155,4929.35191015146,4965.66553405668,3016358.4799804688,2,4946.594070666155_535.7395025004586_3016358.4799804688,
580.6990692385459,4947.866183390644,4935.38701621437,4968.69524256135,1146438.6059570312,3,4947.866183390644_580.6990692385459_1146438.6059570312,
406.653013942531,4954.16420842438,4935.38701621437,4968.69524256135,1298504.6518554688,2,4954.16420842438_406.653013942531_1298504.6518554688,
529.6663374652687,4957.744437909591,4944.443913139349,4980.771876610769,1026936.4208984376,3,4957.744437909591_529.6663374652687_1026936.4208984376,
440.7794456978745,4932.827432291809,4902.01220718765,4965.66553405668,1444388.1826171875,2,4932.827432291809_440.7794456978745_1444388.1826171875,
382.7388760462409,4957.880918753303,4929.35191015146,4983.79491821673,1915295.818847656,2,4957.880918753303_382.7388760462409_1915295.818847656,
474.97621633503695,4952.921892430014,4941.42532757664,4965.66553405668,769287.8537902832,3,4952.921892430014_474.97621633503695_769287.8537902832,
523.7595406043059,4947.457535894424,4935.38701621437,4968.69524256135,1285871.4248046875,2,4947.457535894424_523.7595406043059_1285871.4248046875,
530.2497534984553,4953.831274066347,4941.42532757664,4965.66553405668,1499116.8842773438,2,4953.831274066347_530.2497534984553_1499116.8842773438,
572.30969449285,4951.940595098842,4944.443913139349,4962.63550964736,605072.65625,2,4951.940595098842_572.30969449285_605072.65625,
810.0168779083259,4952.981276996178,4944.443913139349,4971.712707079891,2863782.486328125,2,4952.981276996178_810.0168779083259_2863782.486328125,
483.2769338780884,4967.403090973196,4953.541286624911,4980.771876610769,1091658.103515625,2,4967.403090973196_483.2769338780884_1091658.103515625,
543.3442681530835,4948.319239677167,4929.35191015146,4986.81980267907,2832217.2221679688,3,4948.319239677167_543.3442681530835_2832217.2221679688,
681.9298540174501,4961.0586618435245,4956.578679121981,4971.712707079891,607007.43359375,2,4961.0586618435245_681.9298540174501_607007.43359375,
744.4710700672883,4962.683302395188,4938.40797416115,4965.66553405668,472496.490234375,2,4962.683302395188_744.4710700672883_472496.490234375,
746.977394244232,4960.964491461602,4953.541286624911,4980.771876610769,1125004.1533203125,2,4960.964491461602_746.977394244232_1125004.1533203125,
595.7096077124056,4954.398226287288,4935.38701621437,4968.69524256135,851757.08203125,3,4954.398226287288_595.7096077124056_851757.08203125,
624.3068751786461,4959.545681462646,4956.578679121981,4971.712707079891,966408.56640625,2,4959.545681462646_624.3068751786461_966408.56640625,
357.697360678916,4965.564408711034,4956.578679121981,4980.771876610769,349695.017578125,2,4965.564408711034_357.697360678916_349695.017578125,
429.7751529867933,4956.225975972678,4944.443913139349,4971.712707079891,584741.6982421875,2,4956.225975972678_429.7751529867933_584741.6982421875,
472.6284048020996,4963.753246102259,4956.578679121981,4977.751887597089,376220.65234375,3,4963.753246102259_472.6284048020996_376220.65234375,
533.3360148915637,4959.952679291733,4938.40797416115,4971.712707079891,1096864.9248046875,3,4959.952679291733_533.3360148915637_1096864.9248046875,
533.8406091519621,4971.72011486856,4959.61656717204,4974.73002413655,1201803.3125,2,4971.72011486856_533.8406091519621_1201803.3125,
576.8478705946692,4968.713491555627,4895.94127658748,5011.03913358594,5720754.7265625,2,4968.713491555627_576.8478705946692_5720754.7265625,
646.7616247578774,4969.979992063378,4956.578679121981,4980.771876610769,919982.7973632812,2,4969.979992063378_646.7616247578774_919982.7973632812,
648.8010709673132,4961.534818319122,4950.52425161742,4980.771876610769,1794100.0458984375,2,4961.534818319122_648.8010709673132_1794100.0458984375,
474.283801495966,4943.722586865681,4923.25093010808,4974.73002413655,1324718.5546875,2,4943.722586865681_474.283801495966_1324718.5546875,
654.9001607810908,4969.08860558382,4941.42532757664,4977.751887597089,2036913.65234375,2,4969.08860558382_654.9001607810908_2036913.65234375,
416.75091001404985,4951.204849760424,4941.42532757664,4974.73002413655,7995475.107421875,2,4951.204849760424_416.75091001404985_7995475.107421875,
412.1871603028001,4962.554969038339,4953.541286624911,4974.73002413655,466182.57421875,2,4962.554969038339_412.1871603028001_466182.57421875,
541.3295483750582,4968.056514380975,4956.578679121981,4986.81980267907,1075600.3740234375,3,4968.056514380975_541.3295483750582_1075600.3740234375,
550.8432332671149,4995.033688997193,4947.48489717387,5011.03913358594,2161740.611328125,2,4995.033688997193_550.8432332671149_2161740.611328125,
632.3811568888401,4975.897742791038,4953.541286624911,4983.79491821673,2028838.6162109373,2,4975.897742791038_632.3811568888401_2028838.6162109373,
590.7074348337424,4974.803112765546,4965.66553405668,4977.751887597089,816069.03515625,3,4974.803112765546_590.7074348337424_816069.03515625,
504.77209876413,4975.659860755239,4956.578679121981,4986.81980267907,2067799.3916015625,2,4975.659860755239_504.77209876413_2067799.3916015625,
570.2372034163224,4968.667398132529,4962.63550964736,4983.79491821673,876657.42578125,2,4968.667398132529_570.2372034163224_876657.42578125,
702.8307439754083,4969.663050237467,4950.52425161742,4986.81980267907,4668630.2548828125,2,4969.663050237467_702.8307439754083_4668630.2548828125,
360.242966482894,4982.045605261197,4953.541286624911,4995.921061672229,1973369.1506347656,2,4982.045605261197_360.242966482894_1973369.1506347656,
484.2789864149549,4983.8485005265375,4959.61656717204,4986.81980267907,1159621.548828125,2,4983.8485005265375_484.2789864149549_1159621.548828125,
505.7545149014138,4980.796672834741,4965.66553405668,4983.79491821673,522074.96484375,2,4980.796672834741_505.7545149014138_522074.96484375,
605.3354838181473,4978.861678650268,4959.61656717204,4995.921061672229,1059691.806640625,2,4978.861678650268_605.3354838181473_1059691.806640625,
608.0455948474396,4980.778923547826,4947.48489717387,4995.921061672229,4094989.015625,3,4980.778923547826_608.0455948474396_4094989.015625,
608.8309077189405,4973.995316028479,4962.63550964736,4989.86372367285,3435643.103515625,2,4973.995316028479_608.8309077189405_3435643.103515625,
428.738908335242,4975.821137652903,4962.63550964736,4995.921061672229,1446513.4291992188,2,4975.821137652903_428.738908335242_1446513.4291992188,
559.2469760684701,4972.672455129453,4947.48489717387,4989.86372367285,4691133.816894531,2,4972.672455129453_559.2469760684701_4691133.816894531,
575.7898537258301,4979.339931218013,4968.69524256135,4989.86372367285,808309.0498046875,2,4979.339931218013_575.7898537258301_808309.0498046875,
583.3164585210895,4987.08196252195,4962.63550964736,4992.90576020622,679628.4287109375,2,4987.08196252195_583.3164585210895_679628.4287109375,
662.8255446202121,4984.57657469919,4959.61656717204,4995.921061672229,2233663.031738281,2,4984.57657469919_662.8255446202121_2233663.031738281,
614.8736906597726,4967.150521474226,4953.541286624911,4986.81980267907,1904791.564453125,2,4967.150521474226_614.8736906597726_1904791.564453125,
482.24304455818987,4983.149951574384,4956.578679121981,5004.99897269151,1321120.462890625,2,4983.149951574384_482.24304455818987_1321120.462890625,
751.9525854893233,4988.443161788557,4941.42532757664,5004.99897269151,1496702.6640625,2,4988.443161788557_751.9525854893233_1496702.6640625,
457.2795632249485,4973.003388778923,4950.52425161742,5001.983784712769,1426843.8046875,2,4973.003388778923_457.2795632249485_1426843.8046875,
386.2648331696097,4992.67207111659,4980.771876610769,5004.99897269151,763126.5546875,2,4992.67207111659_386.2648331696097_763126.5546875,
607.7789045394994,4991.705270005916,4977.751887597089,4998.952676691059,1194911.322265625,2,4991.705270005916_607.7789045394994_1194911.322265625,
809.4169021492286,4989.822893523825,4977.751887597089,5001.983784712769,1180347.443359375,2,4989.822893523825_809.4169021492286_1180347.443359375,
454.2858308209388,4990.969125751271,4968.69524256135,5038.27786914255,11317044.953338625,2,4990.969125751271_454.2858308209388_11317044.953338625,
464.1704463456086,4998.078560214395,4962.63550964736,5023.12234619997,1350407.0087890625,2,4998.078560214395_464.1704463456086_1350407.0087890625,
502.7451312864137,4989.893842569001,4974.73002413655,5001.983784712769,850439.576171875,2,4989.893842569001_502.7451312864137_850439.576171875,
556.6816948769026,5003.014232030613,4974.73002413655,5029.17597059157,952985.96875,3,5003.014232030613_556.6816948769026_952985.96875,
529.999875137128,4997.677443765516,4986.81980267907,5023.12234619997,3285248.021484375,3,4997.677443765516_529.999875137128_3285248.021484375,
412.7495141462891,4999.204866604512,4968.69524256135,5014.05480710412,763503.25390625,2,4999.204866604512_412.7495141462891_763503.25390625,
466.58916426060335,5001.307402591818,4956.578679121981,5032.21270505334,2552853.9189453125,3,5001.307402591818_466.58916426060335_2552853.9189453125,
547.2544767846032,4999.806770168054,4989.86372367285,5020.09802321337,2615500.4560546875,2,4999.806770168054_547.2544767846032_2615500.4560546875,
569.2953629392646,5005.179668859395,4995.921061672229,5017.072167672151,1985195.4715576167,2,5005.179668859395_569.2953629392646_1985195.4715576167,
654.900022573113,5019.854374907385,4983.79491821673,5032.21270505334,1686012.3046875,2,5019.854374907385_654.900022573113_1686012.3046875,
410.26137166089177,5004.977282787092,5001.983784712769,5017.072167672151,663363.13671875,2,5004.977282787092_410.26137166089177_663363.13671875,
449.8706649334188,5005.140136510533,4986.81980267907,5011.03913358594,1141187.2607421875,3,5005.140136510533_449.8706649334188_1141187.2607421875,
581.286789515712,5004.88137325586,5001.983784712769,5017.072167672151,1278556.453125,2,5004.88137325586_581.286789515712_1278556.453125,
590.0339485379322,5011.039533321323,5001.983784712769,5014.05480710412,820330.796875,3,5011.039533321323_590.0339485379322_820330.796875,
617.2539047251329,5005.29289470995,4992.90576020622,5011.03913358594,1125151.779296875,2,5005.29289470995_617.2539047251329_1125151.779296875,
704.8335126740035,5004.126263116022,4992.90576020622,5017.072167672151,1628011.16796875,2,5004.126263116022_704.8335126740035_1628011.16796875,
475.5466390078612,5005.46140416478,4989.86372367285,5020.09802321337,1478754.6494140625,3,5005.46140416478_475.5466390078612_1478754.6494140625,
517.5337836950831,5006.134919236414,4998.952676691059,5020.09802321337,818486.9375,3,5006.134919236414_517.5337836950831_818486.9375,
